title
"CPU Hours: Total: by PI"
parameters

start,end
"Halzen, Francis  - U Wisconsin-Madison",53.8489
"Hauser, Thomas - CU Boulder",51.9822
"Thain, Douglas - U Notre Dame",50.5955
"Huo, Shuanghong (Sharon) - Clark U",49.9244
"Qin, Hong - Spelman Colleg",48.1378
"Farber, Robert M - BlackDog Endeavors",47.3922
"Adrian, Ronald John - Arizona State U",46.4356
"Schossau, Jorden - Michigan State U",43.9991
"Wong, Adam - George Washington U",43.2745
"Santini, Francesco - UC Davis",42.2756
"Cook, Daniel E - Northwestern U",39.3600
"Tufo, Henry - CU Boulder",35.5110
"Xiao, Weimin - U Houston",35.2800
"Schiffer, Celia - U Mass Med Sch",34.3645
"Ma, Jianpeng - Baylor College of Med",33.8489
"Burton, Orville Vernon - Clemson U",33.2578
"Cauwenberghs, Gert  - UC San Diego",32.7708
"Bhatele, Abhinav - LLNL",32.1823
"Liu, Meilin - Georgia Tech",31.2622
"Li, Jingjing - U Illinois, Chicago",30.2844
"Menon Gopalakrishna, Prahlad - CMU",28.1511
"Poulter, Ben  - Montana State U",27.7644
"Brannen, Kathleen Merritt - U Tennessee",26.9245
"Sivakumar, Pradeep - Northwestern U",25.8621
"Dufek, Josef - Georgia Tech",24.5333
"Grobe, Rainer - Illinois State U",22.4179
"Starovoytov, Oleg N - U Houston-Downtown",21.7023
"Yu, Feng - Youngstown State U",17.6845
"Crane, Jason C - UC San Francisco",17.6556
"New, Joshua Ryan - ORNL",16.9867
"Reeves, Kyle Gregory - UNC",16.5422
"Minton, Timothy K - Montana State U",16.3867
"Ma, Qin - Walla Walla U",16.3378
"Huang, Wayne Cheng-Wei - Texas A&M",14.5645
"Johnson, Erin R - UC Merced",13.9200
"Rappe, Anthony K - Colorado State U",13.0267
"Almeida, Sergio Fabian - UT El Paso",12.7068
"Prytkova, Vera Dmitrievna - UC Irvine",12.3600
"Blaustein, Gail - Benedictine College",11.8533
"Bui, Hoang - Rutgers U",10.0167
"Swisdak, Michael - U Maryland",9.9511
"Srolovitz, David J - U Pennsylvania",8.9200
"Ozturk, Birol  - Morgan State U",8.5778
"Chaki, Sagar  - CMU",8.5511
"Furge, Laura Lowe - Kalamazoo College",8.4534
"Webb, Edmund B. - Lehigh U",8.3823
"Gobbert, Matthias Klaus - U Maryland, Baltimore Co",8.2533
"Huang, Guofang - CMU",8.1911
"Allen, Genevera I - Rice U",8.0489
"Chams, Tarek  - SUNY Binghamton",7.9434
"Papadopoulos, Panos - UC Berkeley",7.5999
"Casey, Richard Michael - Colorado State U",7.4267
"Schoendorff, George - U North Texas",7.2044
"Haase, Jennifer Susan - SIO",6.9066
"Rynge, Mats - USC",6.8756
"Flanagan, Sarah Perry - Texas A&M",6.3911
"Narayanasamy, Satish - U Michigan",6.1858
"Liu, Honggao - Louisiana State U",5.9167
"Yu, Fan - Claremont McKenna College",5.6533
"Kaliappan, Muthukumar - Emory U",5.5022
"Landeau, Maylis - Johns Hopkins U",4.7912
"Verschelde, Jan - U Illinois, Chicago",4.1556
"Fortney, Steven Michael - Hoover Inst",3.0800
"Huo, Pengfei - Caltech",2.8444
"Bouaynaya, Nidhal - Rowan U",2.6667
"Ghosh, Siddhartha Shankar - NCAR",2.3778
"Indireshkumar, Keshavamurthy - Harvard U",2.2001
"Proga, Daniel - UNLV",1.9644
"Fahey, Mark - U Tennessee",1.5550
"Rivera, Wilson  - UPR Mayaguez",1.2167
"Kane, Michael John - Yale U",1.2089
"Wiegand, Rudolf Paul - U Central Florida",1.1467
"Balaji, Pavan - ANL",0.9378
"Massey, Steven Edward - UPR Rio Piedras",0.7244
"Fang, Hanming - U Pennsylvania",0.5555
"Samuel, Tabitha - U Tennessee",0.4800
"Bandaru, Varaprasad  - UC Davis",0.4711
"Hoffmann, Klaus - Wichita State U",0.4666
"Dahan, Maytal - TACC",0.4333
"Palmer, Arthur G - Columbia U",0.4178
"Wang, Zilu - U Connecticut",0.3644
"Allen, Richard - UC Berkeley",0.2844
"O'Brien, Edward - Penn State U",0.2222
"Scott, J. Ray - PSC",0.2178
"Gesing, Sandra - U Notre Dame",0.2133
"Cummings, Michael Paul - U Maryland",0.1733
"Xin, Hongliang - Virginia Tech",0.1556
"Timko, Michael Paul - U Virginia",0.0800
"Shook, Eric - Kent State U",0.0711
"Wang, Shenglong - NYU",0.0578
---------
